originZip,originCity,originState,originCountry,destZip,destCity,destState,destCountry,scac,carrierName,lane,miles,originLat,originLng,destLat,destLng,equipmentTypeDesc,equipmentTypeCode,shipmentDate,lineHaul,accessorials,tax,fuel,shipper,consignee,direction
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,SCNN,Schneider National,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2026-03-17,3076.9,432.31,203.15,553.84,Stark Components,Pied Piper Warehousing,third party
33101,Miami,FL,US,85034,Phoenix,AZ,US,WERN,Werner Enterprises,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2025-10-10,4458.38,0,263.04,802.51,Hooli Materials,Cyberdyne Stores,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,PAMT,PAM Transport,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2026-06-04,1931.87,0,113.98,347.74,Acme Manufacturing,Tyrell Depot,inbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,CRST,CRST Carriers,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2026-04-29,1531.82,0,90.38,275.73,Umbrella Foods,Gekko Wholesale,inbound
43215,Columbus,OH,US,33101,Miami,FL,US,SCNN,Schneider National,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2026-02-18,1303.26,0,76.89,234.59,Acme Manufacturing,Massive Dynamic,intercompany
98108,Seattle,WA,US,85034,Phoenix,AZ,US,PAMT,PAM Transport,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-08-20,3007.02,340.66,194.45,541.26,Umbrella Foods,Northwind Retail,intercompany
75201,Dallas,TX,US,60601,Chicago,IL,US,USXP,US Xpress,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2025-12-31,1866.05,0,110.1,335.89,Globex Industries,Northwind Retail,inbound
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,CRST,CRST Carriers,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2026-01-16,5657.22,237.57,345.65,1018.3,Globex Industries,Tyrell Depot,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2025-08-20,7185.41,394.42,443.66,1293.37,Umbrella Foods,Pied Piper Warehousing,outbound
98108,Seattle,WA,US,90021,Los Angeles,CA,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2025-09-24,1703.33,163.55,108.67,306.6,Stark Components,Wonka Markets,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,PAMT,PAM Transport,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2026-03-04,3130.78,0,184.72,563.54,Wayne Distribution,Vandelay Imports,third party
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,SWFT,Swift Logistics,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-12-26,2971.81,368.16,193.74,534.93,Acme Manufacturing,Pied Piper Warehousing,intercompany
85034,Phoenix,AZ,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2025-12-18,1328.27,259.42,91.34,239.09,Stark Components,Massive Dynamic,intercompany
85034,Phoenix,AZ,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2026-06-12,1272.8,0,75.1,229.1,Stark Components,Vandelay Imports,inbound
85034,Phoenix,AZ,US,75201,Dallas,TX,US,JBHT,J.B. Hunt Freight,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2025-07-16,1698.05,265.22,113.45,305.65,Acme Manufacturing,Cyberdyne Stores,outbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-12-20,2495.29,90.13,151.73,449.15,Globex Industries,Gekko Wholesale,third party
98108,Seattle,WA,US,07102,Newark,NJ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2025-07-04,6710.38,0,395.91,1207.87,Initech Supply,Cyberdyne Stores,inbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,CRST,CRST Carriers,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-08-04,1671.25,0,98.6,300.82,Globex Industries,Pied Piper Warehousing,inbound
80216,Denver,CO,US,60601,Chicago,IL,US,SCNN,Schneider National,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-04-12,2414.02,128.74,148.86,434.52,Wayne Distribution,Massive Dynamic,intercompany
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,KNXX,Knight Transportation,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-07-17,2619.45,133.27,161.21,471.5,Umbrella Foods,Massive Dynamic,third party
98108,Seattle,WA,US,90021,Los Angeles,CA,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2025-10-10,1596.4,222.68,105.32,287.35,Initech Supply,Tyrell Depot,third party
80216,Denver,CO,US,43215,Columbus,OH,US,PAMT,PAM Transport,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2026-05-09,1944.28,362.88,132.86,349.97,Initech Supply,Pied Piper Warehousing,third party
80216,Denver,CO,US,33101,Miami,FL,US,PAMT,PAM Transport,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2026-03-22,2905.37,297.92,186.31,522.97,Initech Supply,Gekko Wholesale,outbound
75201,Dallas,TX,US,60601,Chicago,IL,US,USXP,US Xpress,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2026-01-15,1640.72,0,96.8,295.33,Hooli Materials,Gekko Wholesale,intercompany
37210,Nashville,TN,US,60601,Chicago,IL,US,JBHT,J.B. Hunt Freight,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2026-06-16,893.94,73.34,56.41,160.91,Initech Supply,Wonka Markets,inbound
37210,Nashville,TN,US,85034,Phoenix,AZ,US,JBHT,J.B. Hunt Freight,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2026-01-27,3508.63,335.87,223.8,631.55,Soylent Goods,Cyberdyne Stores,intercompany
80216,Denver,CO,US,33101,Miami,FL,US,USXP,US Xpress,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2026-03-19,5116.26,0,301.86,920.93,Stark Components,Northwind Retail,inbound
80216,Denver,CO,US,60601,Chicago,IL,US,SCNN,Schneider National,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-05-02,2666.47,272.29,170.94,479.96,Umbrella Foods,Wonka Markets,third party
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2025-09-12,3538.2,424.83,230,636.88,Wayne Distribution,Massive Dynamic,inbound
75201,Dallas,TX,US,64120,Kansas City,MO,US,PAMT,PAM Transport,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-02-20,794.12,153.95,54.55,142.94,Hooli Materials,Massive Dynamic,third party
07102,Newark,NJ,US,75201,Dallas,TX,US,KNXX,Knight Transportation,US-NJ-Newark-TO-Dallas-TX-US-HS,1363,40.74,-74.17,32.78,-96.8,Hotshot,HS,2026-03-07,2730,444.39,183.29,491.4,Acme Manufacturing,Wonka Markets,third party
37210,Nashville,TN,US,60601,Chicago,IL,US,JBHT,J.B. Hunt Freight,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2026-06-13,994.99,225.75,69.99,179.1,Acme Manufacturing,Vandelay Imports,third party
64120,Kansas City,MO,US,75201,Dallas,TX,US,USXP,US Xpress,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2026-02-10,1444.87,83.1,89.4,260.08,Soylent Goods,Gekko Wholesale,inbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2025-09-09,5039.59,267.82,310.73,907.13,Wayne Distribution,Vandelay Imports,intercompany
98108,Seattle,WA,US,07102,Newark,NJ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-02-17,6339.64,116.02,379.84,1141.14,Soylent Goods,Vandelay Imports,inbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2026-05-01,2659.58,197.85,166.81,478.72,Globex Industries,Gekko Wholesale,intercompany
37210,Nashville,TN,US,60601,Chicago,IL,US,PAMT,PAM Transport,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2025-07-22,938.38,138.06,62.27,168.91,Acme Manufacturing,Northwind Retail,intercompany
98108,Seattle,WA,US,07102,Newark,NJ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2025-12-29,7200.01,0,424.8,1296,Acme Manufacturing,Cyberdyne Stores,third party
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,JBHT,J.B. Hunt Freight,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-08-03,2864.75,309.79,184.51,515.66,Initech Supply,Cyberdyne Stores,outbound
64120,Kansas City,MO,US,75201,Dallas,TX,US,USXP,US Xpress,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2025-07-20,1420.31,321.62,99.88,255.66,Acme Manufacturing,Northwind Retail,intercompany
07102,Newark,NJ,US,90021,Los Angeles,CA,US,KNXX,Knight Transportation,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2026-02-15,4807.98,0,283.67,865.44,Soylent Goods,Vandelay Imports,inbound
80216,Denver,CO,US,43215,Columbus,OH,US,CRST,CRST Carriers,US-CO-Denver-TO-Columbus-OH-US-FB,1163,39.79,-104.97,39.96,-82.99,Flatbed,FB,2025-10-19,3611.16,0,213.06,650.01,Globex Industries,Cyberdyne Stores,third party
33101,Miami,FL,US,85034,Phoenix,AZ,US,WERN,Werner Enterprises,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2026-01-29,5668.79,118.98,340.41,1020.38,Hooli Materials,Wonka Markets,inbound
07102,Newark,NJ,US,75201,Dallas,TX,US,KNXX,Knight Transportation,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2025-09-05,4245.35,338.91,267.42,764.16,Initech Supply,Tyrell Depot,third party
75201,Dallas,TX,US,60601,Chicago,IL,US,USXP,US Xpress,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2025-10-31,1631.99,0,96.29,293.76,Soylent Goods,Tyrell Depot,outbound
33101,Miami,FL,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2026-05-24,5468.15,377.21,341.48,984.27,Umbrella Foods,Tyrell Depot,intercompany
98108,Seattle,WA,US,90021,Los Angeles,CA,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2026-04-19,1651.67,221.88,108.54,297.3,Wayne Distribution,Pied Piper Warehousing,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,USXP,US Xpress,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2025-09-18,1554.3,218.17,102.61,279.77,Acme Manufacturing,Cyberdyne Stores,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,SCNN,Schneider National,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2026-05-08,1470.81,0,86.78,264.75,Globex Industries,Vandelay Imports,intercompany
07102,Newark,NJ,US,90021,Los Angeles,CA,US,WERN,Werner Enterprises,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2025-11-26,4318.22,0,254.77,777.28,Stark Components,Massive Dynamic,inbound
75201,Dallas,TX,US,64120,Kansas City,MO,US,WERN,Werner Enterprises,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2025-11-20,1110.3,329.73,81.99,199.85,Stark Components,Pied Piper Warehousing,outbound
07102,Newark,NJ,US,75201,Dallas,TX,US,KNXX,Knight Transportation,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2025-06-18,4095.05,442.07,263.71,737.11,Wayne Distribution,Pied Piper Warehousing,outbound
80216,Denver,CO,US,30303,Atlanta,GA,US,WERN,Werner Enterprises,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2025-10-16,3609.85,440.25,234.99,649.77,Acme Manufacturing,Pied Piper Warehousing,intercompany
37210,Nashville,TN,US,60601,Chicago,IL,US,USXP,US Xpress,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2026-02-02,952.43,0,56.19,171.44,Hooli Materials,Wonka Markets,outbound
85034,Phoenix,AZ,US,75201,Dallas,TX,US,CRST,CRST Carriers,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2025-12-23,1596.11,84.59,98.4,287.3,Wayne Distribution,Pied Piper Warehousing,intercompany
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,KNXX,Knight Transportation,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-07-13,2820.8,215.91,177.22,507.74,Stark Components,Tyrell Depot,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,SCNN,Schneider National,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2026-04-03,2111.07,0,124.55,379.99,Soylent Goods,Cyberdyne Stores,third party
80216,Denver,CO,US,07102,Newark,NJ,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2026-03-24,4462.17,391.35,282.84,803.19,Stark Components,Massive Dynamic,third party
80216,Denver,CO,US,30303,Atlanta,GA,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2025-11-12,3864.33,326.48,244.32,695.58,Wayne Distribution,Pied Piper Warehousing,outbound
37210,Nashville,TN,US,85034,Phoenix,AZ,US,JBHT,J.B. Hunt Freight,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2026-06-01,3487.94,116.52,211.61,627.83,Stark Components,Wonka Markets,third party
80216,Denver,CO,US,33101,Miami,FL,US,CRST,CRST Carriers,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2026-05-29,6099.05,0,359.84,1097.83,Wayne Distribution,Massive Dynamic,third party
37210,Nashville,TN,US,60601,Chicago,IL,US,WERN,Werner Enterprises,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2026-04-24,919.86,269.58,67.75,165.57,Hooli Materials,Northwind Retail,outbound
37210,Nashville,TN,US,85034,Phoenix,AZ,US,USXP,US Xpress,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2025-12-26,4077.3,0,240.56,733.91,Wayne Distribution,Wonka Markets,intercompany
37210,Nashville,TN,US,60601,Chicago,IL,US,PAMT,PAM Transport,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2025-11-19,888.38,271.94,66.01,159.91,Umbrella Foods,Pied Piper Warehousing,intercompany
80216,Denver,CO,US,43215,Columbus,OH,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2025-08-28,1765.79,331.59,120.76,317.84,Umbrella Foods,Wonka Markets,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2025-08-09,6489.18,0,382.86,1168.05,Stark Components,Gekko Wholesale,intercompany
80216,Denver,CO,US,07102,Newark,NJ,US,PAMT,PAM Transport,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2025-08-31,5328.35,445.96,336.67,959.1,Stark Components,Gekko Wholesale,outbound
98108,Seattle,WA,US,90021,Los Angeles,CA,US,SCNN,Schneider National,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2026-05-16,2393.35,0,141.21,430.8,Soylent Goods,Northwind Retail,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,SWFT,Swift Logistics,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2026-03-23,1753.03,82.49,107.55,315.54,Initech Supply,Cyberdyne Stores,intercompany
80216,Denver,CO,US,60601,Chicago,IL,US,SCNN,Schneider National,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-01-18,2487.21,325.73,163.03,447.7,Stark Components,Pied Piper Warehousing,inbound
80216,Denver,CO,US,43215,Columbus,OH,US,CRST,CRST Carriers,US-CO-Denver-TO-Columbus-OH-US-FB,1163,39.79,-104.97,39.96,-82.99,Flatbed,FB,2026-04-07,3237.45,170.19,199.52,582.74,Hooli Materials,Vandelay Imports,inbound
43215,Columbus,OH,US,33101,Miami,FL,US,USXP,US Xpress,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-10-23,1650.76,232.18,109,297.14,Initech Supply,Massive Dynamic,intercompany
98108,Seattle,WA,US,07102,Newark,NJ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-01-26,6565.86,0,387.39,1181.86,Globex Industries,Pied Piper Warehousing,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,PAMT,PAM Transport,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2026-06-12,2763.42,388.71,182.48,497.41,Wayne Distribution,Wonka Markets,outbound
43215,Columbus,OH,US,33101,Miami,FL,US,SCNN,Schneider National,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-09-30,1374.38,233.69,92.77,247.39,Soylent Goods,Northwind Retail,outbound
80216,Denver,CO,US,43215,Columbus,OH,US,SWFT,Swift Logistics,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2026-06-13,2326.06,484.68,161.47,418.69,Wayne Distribution,Gekko Wholesale,outbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,WERN,Werner Enterprises,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2025-07-02,5675.82,418.9,355.82,1021.65,Globex Industries,Wonka Markets,outbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,PAMT,PAM Transport,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-10-10,2684.9,0,158.41,483.28,Hooli Materials,Vandelay Imports,outbound
80216,Denver,CO,US,33101,Miami,FL,US,KNXX,Knight Transportation,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2025-09-02,3933.92,486.48,256.43,708.1,Soylent Goods,Massive Dynamic,inbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,PAMT,PAM Transport,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2026-01-01,2907.9,0,171.57,523.42,Soylent Goods,Tyrell Depot,outbound
80216,Denver,CO,US,30303,Atlanta,GA,US,WERN,Werner Enterprises,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2025-10-28,3333.92,461.2,219.76,600.11,Umbrella Foods,Pied Piper Warehousing,intercompany
07102,Newark,NJ,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2025-09-01,4935.49,290,305.69,888.39,Initech Supply,Vandelay Imports,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-01-29,7813.44,0,460.99,1406.42,Umbrella Foods,Massive Dynamic,intercompany
80216,Denver,CO,US,43215,Columbus,OH,US,SCNN,Schneider National,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2025-11-22,1903.46,326.73,128.64,342.62,Wayne Distribution,Northwind Retail,third party
37210,Nashville,TN,US,60601,Chicago,IL,US,KNXX,Knight Transportation,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2025-12-02,1162.36,408.95,89.03,209.23,Acme Manufacturing,Gekko Wholesale,inbound
43215,Columbus,OH,US,33101,Miami,FL,US,CRST,CRST Carriers,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-09-27,1829.88,390.12,127.47,329.38,Initech Supply,Tyrell Depot,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,SCNN,Schneider National,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2025-11-26,1633.26,217.34,107.23,293.99,Hooli Materials,Tyrell Depot,outbound
98108,Seattle,WA,US,07102,Newark,NJ,US,WERN,Werner Enterprises,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2026-04-10,5948.62,0,350.97,1070.75,Globex Industries,Northwind Retail,third party
98108,Seattle,WA,US,07102,Newark,NJ,US,KNXX,Knight Transportation,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2025-09-28,7072.14,460.96,440.3,1272.98,Acme Manufacturing,Vandelay Imports,inbound
37210,Nashville,TN,US,85034,Phoenix,AZ,US,WERN,Werner Enterprises,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2026-05-29,3522.75,76.14,211.65,634.1,Umbrella Foods,Northwind Retail,intercompany
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,KNXX,Knight Transportation,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2026-05-27,4891.45,0,288.6,880.46,Soylent Goods,Cyberdyne Stores,third party
37210,Nashville,TN,US,85034,Phoenix,AZ,US,KNXX,Knight Transportation,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2025-07-24,3233,0,190.75,581.94,Stark Components,Pied Piper Warehousing,inbound
80216,Denver,CO,US,37210,Nashville,TN,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2026-06-14,3364.91,110.02,204.03,605.68,Wayne Distribution,Cyberdyne Stores,third party
43215,Columbus,OH,US,33101,Miami,FL,US,SWFT,Swift Logistics,US-OH-Columbus-TO-Miami-FL-US-HS,993,39.96,-82.99,25.78,-80.2,Hotshot,HS,2025-07-14,1932.46,0,114.02,347.84,Umbrella Foods,Massive Dynamic,third party
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,CRST,CRST Carriers,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-11-18,5912.51,255.17,361.6,1064.25,Globex Industries,Gekko Wholesale,inbound
80216,Denver,CO,US,07102,Newark,NJ,US,PAMT,PAM Transport,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2026-02-23,3839.67,0,226.54,691.14,Acme Manufacturing,Pied Piper Warehousing,intercompany
75201,Dallas,TX,US,64120,Kansas City,MO,US,KNXX,Knight Transportation,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2025-12-29,856.51,408.24,70.95,154.17,Wayne Distribution,Cyberdyne Stores,outbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,USXP,US Xpress,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2025-10-22,4705.06,251.05,290.15,846.91,Initech Supply,Vandelay Imports,third party
75201,Dallas,TX,US,60601,Chicago,IL,US,CRST,CRST Carriers,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2025-08-26,1310.66,483.56,101.51,235.92,Globex Industries,Pied Piper Warehousing,intercompany
